invoice#,title,rate,date,description,hours,discount,subtotal,rate_wn,rate_ptm,rate_wd,rate_ftm,rate_nm,down,jingletown,up,atrium,broadway,omi,east_oak,west_oak,fdd,rcd,hdd,fd,pd,mrd
815002,Occur Awards Dinner,Non Member Weekday Rate - Returning client discount,2015-10-15,Speciality A/V Sound Technician,4,,160,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
615002-2,The Whole Person Economy,Full time Member Weekend Rate - Founders Discount,2015-06-07,Set Up & Reset,2.75,1,206.25,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
615002-2,The Whole Person Economy,Full time Member Weekend Rate - Founders Discount,2015-06-07,On Broadway,9.5,0.75,1995,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
615002-2,The Whole Person Economy,Full time Member Weekend Rate - Founders Discount,2015-06-07,Jingletown Lounge,1,1,105,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
615002-2,The Whole Person Economy,Full time Member Weekend Rate - Founders Discount,2015-06-07,Atrium,1,1,140,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
615002-2,The Whole Person Economy,Full time Member Weekend Rate - Founders Discount,2015-06-07,Standard Janitorial/Waste Removal Fee,Flat Fee,0.5,200,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
615002-2,The Whole Person Economy,Full time Member Weekend Rate - Founders Discount,2015-06-07,IHO Staffing,10.25,0.5,410,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
615002-2,The Whole Person Economy,Full time Member Weekend Rate - Founders Discount,2015-06-07,Uptown,1,1,70,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
115016,The Saturday Night Get Down Live,Non-Member Weekend Rate - Partnership discount,2015-02-15,IHO Weekend Staffing,8,,400,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
115016,The Saturday Night Get Down Live,Non-Member Weekend Rate - Partnership discount,2015-02-15,On Broadway,4.5,1,1417.5,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
115016,The Saturday Night Get Down Live,Non-Member Weekend Rate - Partnership discount,2015-02-15,Set Up & Break Down,3.5,1,262.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
115016,The Saturday Night Get Down Live,Non-Member Weekend Rate - Partnership discount,2015-02-15,Standard Janitorial/Waste Removal Fee,Flat Fee,,500,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2180,Sandra's 40th Birthday Party,Part Time Member Weekend Rate,2015-01-17,Downtown,7,1,525,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2180,Sandra's 40th Birthday Party,Part Time Member Weekend Rate,2015-01-17,Standard Janitorial Fee,Flat Fee,,250,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2180,Sandra's 40th Birthday Party,Part Time Member Weekend Rate,2015-01-17,On Broadway,4,,1020,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2180,Sandra's 40th Birthday Party,Part Time Member Weekend Rate,2015-01-17,Set Up & Break Down,3,,225,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2180,Sandra's 40th Birthday Party,Part Time Member Weekend Rate,2015-01-17,A/V Technician,6,,240,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415008-2,Rockwood's 15 year Anniversary Party,Non Member Weekday Rate,2015-07-13,Set Up & Reset,2,,150,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415008-2,Rockwood's 15 year Anniversary Party,Non Member Weekday Rate,2015-07-13,On Broadway,2,,590,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
415008-2,Rockwood's 15 year Anniversary Party,Non Member Weekday Rate,2015-07-13,Standard Janitorial & Waste Removal Fee,Flat Fee,,300,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415008-2,Rockwood's 15 year Anniversary Party,Non Member Weekday Rate,2015-07-13,A/V Technician,4,,160,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415008-2,Rockwood's 15 year Anniversary Party,Non Member Weekday Rate,2015-07-13,IHO Staffing,4.5,,180,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415008-2,Rockwood's 15 year Anniversary Party,Non Member Weekday Rate,2015-07-13,East Oakland,4.5,,157.5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2092,EBASE's 15th Anniversary (G),,,On Broadway Room Rental,Flat Fee,,50,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2147,Oakland Mayoral Candidate Forum,,2014-09-16,Fine,Flat Fee,,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2147,Oakland Mayoral Candidate Forum,,2014-09-16,Compostable Products,Flat Fee,,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2147,Oakland Mayoral Candidate Forum,,0001-255-255,DESCRIPTION,HOURS,,SUBTOTAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2131,Black Elected Officials Breakfast,Non Member Weekday Rate - Founder Discount,2014-09-24,Standard Janitorial Fee,Flat Fee,,50,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2131,Black Elected Officials Breakfast,Non Member Weekday Rate - Founder Discount,2014-09-24,On Broadway,2.5,,250,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2194-2,Community Report Out,,2015-01-15,Sound Tech,4.25,,170,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015,10th Anniversary Celebration,Non Member Weekend Rate,2015-04-24,East Oakland,5.5,,302.5,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
715008,Imposter Syndrome Workshop,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,2015-08-11,IHO Staffing,4,,140,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008,Imposter Syndrome Workshop,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,2015-08-11,Standard Janitorial Fee,Flat Fee,,150,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008,Imposter Syndrome Workshop,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,2015-08-11,Set Up & Reset,2,,100,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008,Imposter Syndrome Workshop,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,2015-08-11,On Broadway,2,,300,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2116,,Full Time Member Weekday Rate,2014-09-09,Uptown,4,,160,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
215001-2,CPD Gala,,2015-02-05,Damage Deposit,1,,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2033,Higher Consciousness in Business: Problems to Potential with Stephen Busby 3/25,,2014-03-25,Set up/Break down,1,,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2033,Higher Consciousness in Business: Problems to Potential with Stephen Busby 3/25,,2014-03-25,Venue Rental ,4,,130,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2081,Multigenerational Mentorship,Full Time Member Weekend Rate,2014-07-19,Atrium,4,,560,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2081,Multigenerational Mentorship,Full Time Member Weekend Rate,2014-07-19,Standard Cleaning Fee,Flat Fee,,250,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2081,Multigenerational Mentorship,Full Time Member Weekend Rate,2014-07-19,Set Up & Break Down,2,,100,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2081,Multigenerational Mentorship,Full Time Member Weekend Rate,2014-07-19,A/V Technician,2,,80,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2058,Running on Local 6/5,,2014-06-05,Atrium,3,,297,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2058,Running on Local 6/5,,2014-06-05,Standard Cleaning Fee,flat fee,,150,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2058,Running on Local 6/5,,2014-06-05,Set-up/Break-down ,2,,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2133,Unwork Third Thursday,,,On Broadway Room Rental,Flat Fee,,50,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2166,SustainAbility RoundTable: Water,Full Time Member Weekday Rate,2014-12-04,OMI Gallery,2,,120,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2166,SustainAbility RoundTable: Water,Full Time Member Weekday Rate,2014-12-04,Set Up & Break Down,1.5,,45,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2166,SustainAbility RoundTable: Water,Full Time Member Weekday Rate,2014-12-04,Small Event Janitorial Fee,Flat Fee,,100,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115013-2,Bay Area MC Olympics Finals,Part Time Member Weekend Rate,2015-05-30,OMI Gallery,2.5,,115,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
115013-2,Bay Area MC Olympics Finals,Part Time Member Weekend Rate,2015-05-30,Standard Janitorial Fee,Flat Fee,,300,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115013-2,Bay Area MC Olympics Finals,Part Time Member Weekend Rate,2015-05-30,Set Up & Break Down,2.5,,187.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115013-2,Bay Area MC Olympics Finals,Part Time Member Weekend Rate,2015-05-30,Site Manager,5,,200,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2172,BEO&FBL Holiday Mixer and Awards Celebration,Part time Member Weekday Rate,2014-12-16,Atrium,3,,450,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2172,BEO&FBL Holiday Mixer and Awards Celebration,Part time Member Weekday Rate,2014-12-16,On Broadway,3,,675,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2172,BEO&FBL Holiday Mixer and Awards Celebration,Part time Member Weekday Rate,2014-12-16,Set Up & Break Down,2,,100,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2172,BEO&FBL Holiday Mixer and Awards Celebration,Part time Member Weekday Rate,2014-12-16,Large Party Janitorial Fee,Flat Fee,,350,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090,Mandela Marketplace Celebrates 10 Years!,Part Time Member Weekday Rate,2014-11-06,Early Closing Fee,Flat Fee,,175,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090,Mandela Marketplace Celebrates 10 Years!,Part Time Member Weekday Rate,2014-11-06,Set Up & Break Down,4,,300,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
